oid,town_na,road_na,site,x,y,CDate,lon,lat
13055,新莊區,中山路,人行道,299359.978677,2772680.596952,2013-09-03 16:06:32.65,121.4892432,25.06151702
13056,新莊區,中山路,人行道,299349.572415,2772680.473068,2013-09-03 16:06:32.65,121.4891401,25.06151624
13057,新莊區,中山路,人行道,299345.360357,2772680.473068,2013-09-03 16:06:32.65,121.4890983,25.06151638
13058,新莊區,中山路,人行道,299340.528878,2772680.720836,2013-09-03 16:06:32.65,121.4890505,25.06151877
13059,新莊區,中山路,人行道,299336.812356,2772680.84472,2013-09-03 16:06:32.65,121.4890136,25.06152001
13060,新莊區,中山路,人行道,299351.926212,2772652.88484,2013-09-03 16:06:32.65,121.4891624,25.0612671
13061,新莊區,中山路,人行道,299351.430676,2772649.502052,2013-09-03 16:06:32.65,121.4891574,25.06123657
13062,板橋區,文化路,人行道,296689.558977,2767561.579566,2013-09-03 16:06:32.65,121.462602,25.01538717
13063,新莊區,中山路,人行道,299345.855893,2772649.502052,2013-09-03 16:06:32.65,121.4891021,25.06123675
13064,新莊區,中山路,人行道,299341.643835,2772649.625936,2013-09-03 16:06:32.65,121.4890604,25.06123801
13065,新莊區,中山路,人行道,299336.31682,2772649.74982,2013-09-03 16:06:32.65,121.4890076,25.0612393
13066,新莊區,中山路,人行道,299332.104762,2772650.121472,2013-09-03 16:06:32.65,121.4889659,25.06124279
13067,新莊區,中山路,人行道,299310.177282,2772649.721381,2013-09-03 16:06:32.65,121.4887485,25.0612399
13068,新莊區,中山路,人行道,299315.628181,2772649.625936,2013-09-03 16:06:32.65,121.4888025,25.06123886
13069,新莊區,中山路,人行道,299319.468587,2772649.74982,2013-09-03 16:06:32.65,121.4888406,25.06123985
13070,新莊區,中山路,人行道,299328.636008,2772649.997588,2013-09-03 16:06:32.65,121.4889315,25.06124179
13071,新莊區,中山路,人行道,299323.680645,2772649.625936,2013-09-03 16:06:32.65,121.4888823,25.0612386
13072,新莊區,中山路,人行道,299294.034435,2772650.750372,2013-09-03 16:06:32.65,121.4885885,25.06124971
13073,板橋區,文化路,人行道,296692.502318,2767565.994578,2013-09-03 16:06:32.65,121.4626314,25.01542693
13074,新莊區,中山路,人行道,299289.069592,2772650.645447,2013-09-03 16:06:32.65,121.4885393,25.06124893
13075,新莊區,中山路,中央分隔島,299279.577918,2772667.217473,2013-09-03 16:06:32.65,121.4884459,25.06139885
13076,新莊區,中山路,人行道,299255.048873,2772654.952951,2013-09-03 16:06:32.65,121.4882023,25.06128893
13077,新莊區,中山路,人行道,299258.393742,2772651.112545,2013-09-03 16:06:32.65,121.4882353,25.06125415
13078,新莊區,中山路,人行道,299251.456235,2772651.312914,2013-09-03 16:06:32.65,121.4881666,25.06125618
13079,新莊區,中山路,人行道,299254.924989,2772650.98866,2013-09-03 16:06:32.65,121.4882009,25.06125314
13080,新莊區,中山路,人行道,299248.235249,2772651.112545,2013-09-03 16:06:32.65,121.4881346,25.06125448
13081,新莊區,中山路,人行道,299244.394843,2772651.379272,2013-09-03 16:06:32.65,121.4880966,25.06125701
13082,新莊區,中山路,人行道,299244.890379,2772654.829067,2013-09-03 16:06:32.65,121.4881016,25.06128814
13083,新莊區,中山路,人行道,299255.916061,2772679.358112,2013-09-03 16:06:32.65,121.4882118,25.06150923
13084,板橋區,文化路,人行道,296695.298492,2767569.526587,2013-09-03 16:06:32.65,121.4626592,25.01545873
13085,新莊區,中山路,人行道,299243.032118,2772679.234228,2013-09-03 16:06:32.65,121.4880841,25.06150853
13086,新莊區,中山路,人行道,299211.070029,2772655.572371,2013-09-03 16:06:32.65,121.4877664,25.06129595
13087,新莊區,中山路,中央分隔島,299199.796579,2772668.208546,2013-09-03 16:06:32.65,121.4876551,25.0614104
13088,新莊區,中山路,中央分隔島,299195.80385,2772668.694602,2013-09-03 16:06:32.65,121.4876156,25.06141491
13089,新莊區,中山路,中央分隔島,299180.594549,2772668.827966,2013-09-03 16:06:32.65,121.4874648,25.06141661
13090,新莊區,中山路,人行道,299188.399245,2772655.572371,2013-09-03 16:06:32.65,121.4875417,25.06129669
13091,新莊區,中山路,人行道,299183.443882,2772655.696255,2013-09-03 16:06:32.65,121.4874926,25.06129797
13092,新莊區,中山路,人行道,299178.612404,2772655.820139,2013-09-03 16:06:32.65,121.4874447,25.06129924
13093,新莊區,中山路,人行道,299169.321099,2772655.944023,2013-09-03 16:06:32.65,121.4873526,25.06130066
13094,新莊區,中山路,人行道,299135.748517,2772680.968604,2013-09-03 16:06:32.65,121.4870208,25.06152768
13095,板橋區,文化路,人行道,296697.211664,2767572.764262,2013-09-03 16:06:32.65,121.4626782,25.01548791
13096,新莊區,中山路,人行道,297343.56551,2772650.87242,2013-09-03 16:06:32.65,121.4692566,25.06131316
13097,新莊區,中山路,人行道,297340.088665,2772651.046262,2013-09-03 16:06:32.65,121.4692221,25.06131484
13098,新莊區,中山路,人行道,297336.959505,2772650.003209,2013-09-03 16:06:32.65,121.4691911,25.06130552
13099,新莊區,中山路,人行道,297335.04724,2772647.221733,2013-09-03 16:06:32.65,121.469172,25.06128047
13100,新莊區,中山路,人行道,299651.045281,2772649.430269,2013-09-03 16:06:32.65,121.492127,25.06122611
13101,新莊區,中山路,人行道,299637.545569,2772649.887887,2013-09-03 16:06:32.65,121.4919932,25.06123069
13102,新莊區,中山路,人行道,299632.969396,2772649.773482,2013-09-03 16:06:32.65,121.4919478,25.0612298
13103,新莊區,中山路,人行道,299628.622031,2772649.887887,2013-09-03 16:06:32.65,121.4919048,25.06123098
13104,新莊區,中山路,人行道,299622.901814,2772650.002291,2013-09-03 16:06:32.65,121.4918481,25.0612322
13105,新莊區,中山路,人行道,299618.096832,2772650.116696,2013-09-03 16:06:32.65,121.4918004,25.06123339
13106,板橋區,文化路,人行道,296700.634234,2767577.471012,2013-09-03 16:06:32.65,121.4627123,25.01553029
13107,新莊區,中山路,人行道,299612.948637,2772650.2311,2013-09-03 16:06:32.65,121.4917494,25.06123459
13108,新莊區,中山路,人行道,299607.800442,2772650.345504,2013-09-03 16:06:32.65,121.4916984,25.06123579
13109,新莊區,中山路,人行道,299386.542453,2772649.887887,2013-09-03 16:06:32.65,121.4895054,25.06123891
13110,新莊區,中山路,人行道,299241.477753,2772650.2311,2013-09-03 16:06:32.65,121.4880676,25.06124674
13111,新莊區,中山路,中央分隔島,299161.623525,2772668.879007,2013-09-03 16:06:32.65,121.4872768,25.06141769
13112,新莊區,中山路,中央分隔島,299193.542335,2772668.650198,2013-09-03 16:06:32.65,121.4875932,25.06141459
13113,新莊區,中山路,人行道,299364.233607,2772648.972652,2013-09-03 16:06:32.65,121.4892843,25.06123137
13114,新莊區,中山路,中央分隔島,299363.890394,2772665.904494,2013-09-03 16:06:32.65,121.4892815,25.06138425
13115,新莊區,中山路,中央分隔島,299366.407289,2772665.904494,2013-09-03 16:06:32.65,121.4893064,25.06138416
13116,新莊區,中山路,中央分隔島,299371.44108,2772665.79009,2013-09-03 16:06:32.65,121.4893563,25.06138297
13117,板橋區,文化路,人行道,296707.168095,2767586.118769,2013-09-03 16:06:32.65,121.4627773,25.01560816
13118,新莊區,中山路,中央分隔島,299532.293579,2772663.502003,2013-09-03 16:06:32.65,121.4909505,25.06135705
13119,新莊區,中山路,中央分隔島,299547.051738,2772663.044386,2013-09-03 16:06:32.65,121.4910968,25.06135243
13120,新莊區,中山路,中央分隔島,299557.462533,2772663.15879,2013-09-03 16:06:32.65,121.4911999,25.06135312
13121,新莊區,中山路,中央分隔島,299585.262787,2772662.586768,2013-09-03 16:06:32.65,121.4914755,25.06134705
13122,新莊區,中山路,中央分隔島,299671.180445,2772659.040234,2013-09-03 16:06:32.65,121.4923269,25.06131221
13123,新莊區,中山路,人行道,299367.665737,2772677.573737,2013-09-03 16:06:32.65,121.4893193,25.06148947
13124,新莊區,中山路,人行道,299363.775989,2772677.688141,2013-09-03 16:06:32.65,121.4892808,25.06149063
13125,新莊區,中山路,人行道,299359.771838,2772677.573737,2013-09-03 16:06:32.65,121.4892411,25.06148973
13126,新莊區,中山路,人行道,299354.738047,2772677.91695,2013-09-03 16:06:32.65,121.4891912,25.06149299
13127,新莊區,中山路,人行道,299349.132234,2772677.688141,2013-09-03 16:06:32.65,121.4891356,25.06149111
13128,板橋區,文化路,人行道,296711.395887,2767591.307424,2013-09-03 16:06:32.65,121.4628194,25.01565488
13129,新莊區,中正路,中央分隔島,291816.806379,2768420.086913,2013-09-03 16:06:32.65,121.4143497,25.02328024
13130,新莊區,中正路,中央分隔島,291836.368857,2768432.483324,2013-09-03 16:06:32.65,121.4145439,25.02339161
13131,新莊區,中正路,中央分隔島,291845.079612,2768437.709777,2013-09-03 16:06:32.65,121.4146304,25.02343856
13132,新莊區,中正路,中央分隔島,291854.758228,2768443.710518,2013-09-03 16:06:32.65,121.4147264,25.02349246
13133,新莊區,中正路,中央分隔島,291866.56614,2768450.872694,2013-09-03 16:06:32.65,121.4148437,25.0235568
13134,新莊區,中正路,中央分隔島,291872.179737,2768454.937713,2013-09-03 16:06:32.65,121.4148994,25.02359334
13135,新莊區,中正路,中央分隔島,291889.407674,2768464.809902,2013-09-03 16:06:32.65,121.4150704,25.02368199
13136,新莊區,中正路,中央分隔島,291895.021271,2768468.681348,2013-09-03 16:06:32.65,121.4151261,25.02371679
13137,新莊區,中正路,中央分隔島,291902.570592,2768472.939939,2013-09-03 16:06:32.65,121.4152011,25.02375503
13138,新莊區,中正路,中央分隔島,291909.92634,2768477.585675,2013-09-03 16:06:32.65,121.4152741,25.02379677
13139,板橋區,文化路,人行道,296683.338719,2767544.033018,2013-09-03 16:06:32.65,121.4625398,25.01522895
13140,新莊區,中正路,中央分隔島,291916.894943,2768481.457121,2013-09-03 16:06:32.65,121.4153433,25.02383152
13141,新莊區,中正路,中央分隔島,291924.831409,2768486.877146,2013-09-03 16:06:32.65,121.4154221,25.02388024
13142,新莊區,中正路,中央分隔島,291932.767874,2768491.716454,2013-09-03 16:06:32.65,121.4155009,25.02392371
13143,新莊區,中正路,中央分隔島,291940.897911,2768496.168618,2013-09-03 16:06:32.65,121.4155816,25.02396368
13144,新莊區,中正路,中央分隔島,291948.640804,2768501.201498,2013-09-03 16:06:32.65,121.4156584,25.0240089
13145,新莊區,中正路,中央分隔島,291956.190125,2768505.653662,2013-09-03 16:06:32.65,121.4157334,25.02404889
13146,新莊區,中正路,中央分隔島,291964.513735,2768510.686542,2013-09-03 16:06:32.65,121.415816,25.02409409
13147,新莊區,中正路,中央分隔島,291972.063055,2768515.52585,2013-09-03 16:06:32.65,121.4158909,25.02413757
13148,新莊區,中正路,人行道,292007.293218,2768550.949585,2013-09-03 16:06:32.65,121.4162411,25.02445641
13149,新莊區,中正路,人行道,291998.26114,2768545.057248,2013-09-03 16:06:32.65,121.4161514,25.02440346
13150,板橋區,文化路,人行道,296685.83696,2767547.492121,2013-09-03 16:06:32.65,121.4625647,25.0152601
13151,新莊區,中正路,人行道,291995.702116,2768543.617074,2013-09-03 16:06:32.65,121.416126,25.02439053
13152,新莊區,中正路,人行道,292060.719179,2768599.72981,2013-09-03 16:06:32.65,121.416772,25.02489532
13153,新莊區,中正路,人行道,292056.65416,2768593.92264,2013-09-03 16:06:32.65,121.4167315,25.024843
13154,新莊區,中正路,人行道,292053.169858,2768589.857622,2013-09-03 16:06:32.65,121.4166969,25.0248064
13155,新莊區,中正路,人行道,292048.524122,2768585.018314,2013-09-03 16:06:32.65,121.4166507,25.02476284
13156,新莊區,中正路,人行道,292042.910525,2768579.017572,2013-09-03 16:06:32.65,121.4165949,25.02470882
13157,新莊區,中正路,人行道,292037.4905,2768574.371836,2013-09-03 16:06:32.65,121.416541,25.02466703
13158,新莊區,中正路,人行道,292031.876903,2768569.7261,2013-09-03 16:06:32.65,121.4164853,25.02462524
13159,新莊區,中正路,人行道,292028.779746,2768566.241798,2013-09-03 16:06:32.65,121.4164545,25.02459387
13160,新莊區,中正路,人行道,292023.359721,2768563.338214,2013-09-03 16:06:32.65,121.4164007,25.02456781
13161,板橋區,中山路,中央分隔島,298497.243759,2768023.624264,2013-09-03 16:06:32.65,121.4805284,25.01950173
13162,板橋區,文化路,人行道,296688.719546,2767550.951224,2013-09-03 16:06:32.65,121.4625934,25.01529124
13163,新莊區,中正路,人行道,292134.663806,2768744.715479,2013-09-03 16:06:32.65,121.4175091,25.02620221
13164,新莊區,中正路,人行道,292137.180246,2768749.554787,2013-09-03 16:06:32.65,121.4175342,25.02624583
13165,新莊區,中正路,人行道,292139.696686,2768757.104108,2013-09-03 16:06:32.65,121.4175593,25.02631391
13166,新莊區,中正路,人行道,292147.439579,2768778.203491,2013-09-03 16:06:32.65,121.4176367,25.02650418
13167,新莊區,中正路,人行道,292144.923139,2768770.847743,2013-09-03 16:06:32.65,121.4176115,25.02643785
13168,新莊區,中正路,人行道,292170.668258,2768768.718447,2013-09-03 16:06:32.65,121.4178666,25.02641791
13169,新莊區,中正路,人行道,292169.119679,2768763.685567,2013-09-03 16:06:32.65,121.4178511,25.02637251
13170,新莊區,中正路,人行道,292167.571101,2768759.233404,2013-09-03 16:06:32.65,121.4178356,25.02633236
13171,新莊區,中正路,人行道,292165.635377,2768753.426234,2013-09-03 16:06:32.65,121.4178162,25.02627999
13172,新莊區,中正路,人行道,292181.616713,2768794.893295,2013-09-03 16:06:32.65,121.4179759,25.02665391
13173,板橋區,文化路,人行道,296691.025615,2767554.410327,2013-09-03 16:06:32.65,121.4626163,25.0153224
13174,新莊區,中正路,人行道,292183.831176,2768799.883591,2013-09-03 16:06:32.65,121.417998,25.0266989
13175,新莊區,中正路,人行道,292185.766899,2768804.722899,2013-09-03 16:06:32.65,121.4180173,25.02674254
13176,新莊區,中正路,人行道,292189.638345,2768813.820798,2013-09-03 16:06:32.65,121.4180559,25.02682457
13177,新莊區,中正路,人行道,292161.763931,2768811.110786,2013-09-03 16:06:32.65,121.4177796,25.02680088
13178,新莊區,中正路,人行道,292171.636119,2768832.016597,2013-09-03 16:06:32.65,121.4178781,25.02698934
13179,新莊區,中正路,人行道,292204.160161,2768839.159426,2013-09-03 16:06:32.65,121.4182006,25.02705292
13180,新莊區,中正路,人行道,292208.085645,2768845.41156,2013-09-03 16:06:32.65,121.4182397,25.02710926
13181,新莊區,中正路,人行道,292188.651137,2768862.426798,2013-09-03 16:06:32.65,121.4180476,25.02726341
13182,新莊區,中正路,人行道,292184.71387,2768856.426056,2013-09-03 16:06:32.65,121.4180084,25.02720935
13183,新莊區,中正路,人行道,292180.478516,2768849.480689,2013-09-03 16:06:32.65,121.4179662,25.02714676
13184,板橋區,文化路,人行道,296693.716028,2767557.677257,2013-09-03 16:06:32.65,121.4626431,25.01535181
13185,新莊區,中正路,人行道,292176.436735,2768841.610045,2013-09-03 16:06:32.65,121.417926,25.02707582
13186,新莊區,中正路,人行道,292235.90213,2768918.736997,2013-09-03 16:06:32.65,121.4185176,25.02777047
13187,新莊區,中正路,人行道,292229.127099,2768908.284092,2013-09-03 16:06:32.65,121.4184501,25.02767629
13188,新莊區,中正路,人行道,292214.802747,2768894.540457,2013-09-03 16:06:32.65,121.4183077,25.02755261
13189,新莊區,中正路,人行道,292207.834144,2768885.63613,2013-09-03 16:06:32.65,121.4182384,25.02747242
13190,新莊區,中正路,人行道,292200.671968,2768877.31252,2013-09-03 16:06:32.65,121.4181672,25.02739747
13191,新莊區,中正路,人行道,292196.243042,2768871.571172,2013-09-03 16:06:32.65,121.4181231,25.02734576
13192,新莊區,中正路,人行道,292218.143623,2768860.823852,2013-09-03 16:06:32.65,121.4183398,25.02724812
13193,新莊區,中正路,人行道,292234.547124,2768877.31252,2013-09-03 16:06:32.65,121.4185029,25.02739652
13194,新莊區,中正路,人行道,292243.257879,2768885.63613,2013-09-03 16:06:32.65,121.4185894,25.02747143
13195,板橋區,文化路,人行道,296697.175131,2767561.712877,2013-09-03 16:06:32.65,121.4626775,25.01538813
13196,新莊區,中正路,人行道,292334.840824,2768962.035267,2013-09-03 16:06:32.65,121.4194992,25.02815861
13197,新莊區,中正路,人行道,292331.097129,2768960.548619,2013-09-03 16:06:32.65,121.4194621,25.02814529
13198,新莊區,中正路,人行道,292324.666659,2768957.668271,2013-09-03 16:06:32.65,121.4193983,25.02811947
13199,新莊區,中正路,人行道,292321.677906,2768956.893982,2013-09-03 16:06:32.65,121.4193687,25.02811256
13200,新莊區,中正路,人行道,292285.650217,2768942.739965,2013-09-03 16:06:32.65,121.4190112,25.02798578
13201,新莊區,中正路,人行道,292316.513384,2768954.52853,2013-09-03 16:06:32.65,121.4193174,25.02809135
13202,新莊區,中正路,人行道,292312.425127,2768953.088357,2013-09-03 16:06:32.65,121.4192769,25.02807846
13203,新莊區,中正路,人行道,292304.662888,2768949.840211,2013-09-03 16:06:32.65,121.4191998,25.02804935
